typus,et,note,compare,result
295,295,,0,TRUE
294,294,,0,TRUE
293,293,,0,TRUE
292,292,,0,TRUE
291,291,,0,TRUE
290,290,,0,TRUE
289,289,,0,TRUE
288,288,,0,TRUE
287,287,,0,TRUE
286,286,,0,TRUE
285,285,,0,TRUE
284,284,,0,TRUE
283,283,,0,TRUE
282,282,,0,TRUE
281,281,,0,TRUE
280,280,,0,TRUE
279,279,,0,TRUE
278,278,,0,TRUE
277,277,,0,TRUE
276,276,,0,TRUE
275,275,,0,TRUE
274,274,,0,TRUE
273,273,,0,TRUE
272,272,,0,TRUE
271,271,,0,TRUE
270,270,,0,TRUE
269,269,,0,TRUE
268,268,,0,TRUE
267,267,,0,TRUE
266,266,,0,TRUE
265,265,,0,TRUE
264,264,,0,TRUE
263,263,,0,TRUE
262,262,,0,TRUE
261,261,,0,TRUE
260,260,,0,TRUE
259,259,,0,TRUE
258,258,,0,TRUE
257,257,,0,TRUE
256,256,,0,TRUE
255,255,,0,TRUE
254,254,,0,TRUE
253,253,,0,TRUE
252,252,,0,TRUE
251,251,,0,TRUE
250,250,,0,TRUE
249,249,,0,TRUE
248,248,,0,TRUE
247,247,,0,TRUE
246,246,,0,TRUE
245,245,,0,TRUE
244,244,,0,TRUE
243,243,,0,TRUE
242,242,,0,TRUE
241,241,,0,TRUE
240,240,,0,TRUE
239,239,,0,TRUE
238,238,,0,TRUE
237,237,,0,TRUE
236,236,,0,TRUE
235,235,,0,TRUE
234,234,,0,TRUE
233,233,,0,TRUE
232,232,,0,TRUE
231,231,,0,TRUE
230,230,,0,TRUE
229,229,,0,TRUE
228,228,,0,TRUE
227,227,,0,TRUE
226,226,,0,TRUE
225,225,,0,TRUE
224,224,,0,TRUE
223,223,,0,TRUE
222,222,,0,TRUE
221,221,,0,TRUE
220,220,,0,TRUE
219,219,,0,TRUE
218,218,,0,TRUE
217,217,,0,TRUE
216,216,,0,TRUE
215,215,,0,TRUE
214,214,,0,TRUE
213,213,,0,TRUE
212,212,,0,TRUE
211,211,,0,TRUE
210,210,,0,TRUE
209,209,,0,TRUE
208,208,,0,TRUE
207,207,,0,TRUE
206,206,,0,TRUE
205,205,,0,TRUE
204,204,,0,TRUE
203,203,,0,TRUE
202,202,,0,TRUE
201,201,,0,TRUE
200,200,,0,TRUE
199,199,,0,TRUE
198,198,,0,TRUE
197,197,,0,TRUE
196,196,,0,TRUE
195,195,,0,TRUE
194,194,,0,TRUE
193,193,,0,TRUE
192,192,,0,TRUE
191,191,,0,TRUE
190,190,,0,TRUE
189,189,,0,TRUE
188,188,,0,TRUE
187,187,,0,TRUE
186,186,,0,TRUE
185,185,,0,TRUE
184,184,,0,TRUE
183,183,,0,TRUE
182,182,,0,TRUE
181,181,,0,TRUE
180,180,,0,TRUE
179,179,,0,TRUE
178,178,,0,TRUE
177,177,,0,TRUE
176,176,,0,TRUE
175,175,,0,TRUE
174,174,,0,TRUE
173,173,,0,TRUE
172,172,,0,TRUE
171,171,,0,TRUE
170,170,,0,TRUE
169,169,,0,TRUE
168,168,,0,TRUE
167,167,,0,TRUE
166,166,,0,TRUE
165,165,,0,TRUE
164,164,,0,TRUE
163,163,,0,TRUE
162,162,,0,TRUE
161,161,,0,TRUE
160,160,,0,TRUE
159,159,,0,TRUE
158,158,,0,TRUE
157,157,,0,TRUE
156,156,,0,TRUE
155,155,,0,TRUE
154,154,,0,TRUE
153,153,,0,TRUE
152,152,,0,TRUE
151,151,,0,TRUE
150,150,,0,TRUE
149,149,,0,TRUE
148,148,,0,TRUE
147,147,,0,TRUE
146,146,,0,TRUE
145,145,,0,TRUE
144,144,,0,TRUE
143,143,,0,TRUE
142,142,,0,TRUE
141,141,,0,TRUE
140,140,,0,TRUE
139,139,,0,TRUE
138,138,,0,TRUE
137,137,,0,TRUE
136,136,,0,TRUE
135,135,,0,TRUE
134,134,,0,TRUE
133,133,,0,TRUE
132,132,,0,TRUE
131,131,,0,TRUE
130,130,,0,TRUE
129,129,,0,TRUE
128,128,,0,TRUE
127,127,,0,TRUE
126,126,,0,TRUE
125,125,,0,TRUE
124,124,,0,TRUE
123,123,,0,TRUE
122,122,,0,TRUE
121,121,,0,TRUE
120,120,,0,TRUE
119,119,,0,TRUE
118,118,,0,TRUE
117,117,,0,TRUE
116,116,,0,TRUE
115,115,,0,TRUE
114,114,,0,TRUE
113,113,,0,TRUE
112,112,,0,TRUE
111,111,,0,TRUE
110,110,,0,TRUE
109,109,,0,TRUE
108,108,,0,TRUE
107,107,,0,TRUE
106,106,,0,TRUE
105,105,,0,TRUE
104,104,,0,TRUE
103,103,,0,TRUE
102,102,,0,TRUE
101,101,,0,TRUE
100,100,,0,TRUE
99,99,,0,TRUE
98,98,,0,TRUE
97,97,,0,TRUE
96,96,,0,TRUE
95,95,,0,TRUE
94,94,,0,TRUE
93,93,,0,TRUE
92,92,,0,TRUE
91,91,,0,TRUE
90,90,,0,TRUE
89,89,,0,TRUE
88,88,,0,TRUE
87,87,,0,TRUE
86,86,,0,TRUE
85,85,,0,TRUE
84,84,,0,TRUE
83,83,,0,TRUE
82,82,,0,TRUE
81,81,,0,TRUE
80,80,,0,TRUE
79,79,,0,TRUE
78,78,,0,TRUE
77,77,,0,TRUE
76,76,,0,TRUE
75,75,,0,TRUE
74,74,,0,TRUE
73,73,,0,TRUE
72,72,,0,TRUE
71,71,,0,TRUE
70,70,,0,TRUE
69,69,,0,TRUE
68,68,,0,TRUE
67,67,,0,TRUE
66,66,,0,TRUE
65,65,,0,TRUE
64,64,,0,TRUE
63,63,,0,TRUE
62,62,,0,TRUE
61,61,,0,TRUE
60,60,,0,TRUE
59,59,,0,TRUE
58,58,,0,TRUE
57,57,,0,TRUE
56,56,,0,TRUE
55,55,,0,TRUE
54,54,,0,TRUE
53,53,,0,TRUE
52,52,,0,TRUE
51,51,,0,TRUE
50,50,,0,TRUE
49,49,,0,TRUE
48,48,,0,TRUE
47,47,,0,TRUE
46,46,,0,TRUE
45,45,,0,TRUE
44,44,,0,TRUE
43,43,,0,TRUE
42,42,,0,TRUE
41,41,,0,TRUE
40,40,,0,TRUE
39,39,,0,TRUE
38,38,,0,TRUE
37,37,,0,TRUE
36,36,,0,TRUE
35,35,,0,TRUE
34,34,,0,TRUE
33,33,,0,TRUE
32,32,,0,TRUE
31,31,,0,TRUE
30,30,,0,TRUE
29,29,,0,TRUE
28,28,,0,TRUE
27,27,,0,TRUE
26,26,,0,TRUE
25,25,,0,TRUE
24,24,,0,TRUE
23,23,,0,TRUE
22,22,,0,TRUE
21,21,,0,TRUE
20,20,,0,TRUE
19,19,,0,TRUE
18,18,,0,TRUE
17,17,,0,TRUE
16,16,,0,TRUE
15,15,,0,TRUE
14,14,,0,TRUE
13,13,,0,TRUE
12,12,,0,TRUE
11,11,,0,TRUE
10,10,,0,TRUE
9,9,,0,TRUE
8,8,,0,TRUE
7,7,,0,TRUE
6,6,,0,TRUE
5,5,,0,TRUE
4,4,,0,TRUE
3,3,,0,TRUE
2,2,,0,TRUE
1,1,,0,TRUE
